Сайт;Тип блока;Заголовок;Описание;Дата и время;Картинка;Ссылка
news.mail.ru;ARTICLE (5);В Госдуме напомнили о праве россиян потребовать перерасчёт за плохое отопление;Общество ◯ Life.ru (https://life.ru) ◯ Жильцы имеют право требовать пересчёта платежей за отопление в случаях, когда в квартирах или подъездах температура воздуха опускается ниже установленной нормы. Такое разъяснение в беседе с корреспондентом ТАСС предоставил первый заместитель председателя думского комитета по строительству и ЖКХ Сергей Колунов.;11:06, 16 ноября 2025;https://resizer.mail.ru/p/10b9d843-6fa1-5a14-875c-966b79bbb66b/AQAG6h8NMTfxQjmenXpKWwpRU0IMaw--tD5gudhyvIfMUTlmsQ0xU0gYphYXL9wanLHhDwfQz849bOy6Z6uSu-90tDs.jpg;https://news.mail.ru/society/68728518/
news.mail.ru;ARTICLE (5);В России раскрыли замысел Мерца: канцлер задумал создать гитлерюгенд на Украине;Общество ◯ Комсомольская правда (https://www.kp.ru) ◯ Идею канцлера ФРГ Фридриха Мерца о мобилизации украинской молодежи сравнили с гитлерюгендом. Цель инициативы — физическое уничтожение целого поколения. Об этом заявил первый зампред комитета Госдумы по делам СНГ, евразийской интеграции и связям с соотечественниками Виктор Водолацкий.;11:06, 16 ноября 2025;https://resizer.mail.ru/p/bba0bba8-afe0-5f36-af14-b89b5872c95b/AQAG6DUJlo5v_nja_esMiMrN9Ok3fgUe9bcknnfczPiQ9bXRcZn_xkDVME43_VXsZ4cY8jNwaJ5V9AYYgROXO5EBT2Q.jpg;https://news.mail.ru/society/68728513/
news.mail.ru;ARTICLE (5);В Иркутской области загорелись два мебельных цеха;Происшествия ◯ Аргументы и факты (https://aif.ru/) ◯ Пожар охватил два цеха по производству диванов в Усолье-Сибирском Иркутской области, сообщило региональное управление МЧС России.;11:05, 16 ноября 2025;https://resizer.mail.ru/p/e4ec5440-e1f2-59d0-8ea0-bfd0f85a90a0/AQAG--ETNPjGGwisZwlxMuNlX_our7bX9040Lz926Ey1TCz0dyWy6_Jum9bQWlSLNNKTLQXtyKCb6Ypn9cFPLEUCfVY.png;https://news.mail.ru/incident/68728509/
news.mail.ru;ARTICLE (5);Марш протеста в Мехико привел к столкновению молодежи с полицией: ранены более 100 человек;Общество ◯ Комсомольская правда (https://www.kp.ru) ◯ В Мехико прошел многочисленный антиправительственный марш. Местом сбора стал центр города. В акции протеста приняли участие молодые жители Мехико. В результате марш перетёк в стычки с полицией. Ранения получили более 100 сотрудников правопорядка. Об этом сообщил министр общественной безопасности Пабло Васкес Камачо в ходе пресс-конференции.;11:04, 16 ноября 2025;https://resizer.mail.ru/p/864087cf-90bf-5e59-a521-304c3bc7f5bf/AQAGioDAe8w5M4jM82tOM7vKLKmPhKSxph2qaRDPWnnt25XnNkEkWkUGp_ZfgRxN8cQViG5zMRtTOdA48I-DkTwOemk.jpg;https://news.mail.ru/society/68728502/
news.mail.ru;ARTICLE (5);Миндичгейт: Трамп одним ударом хочет скинуть Зеленского и достать Байдена;Политика ◯ Аргументы и факты (https://aif.ru/) ◯ На Украине набирает обороты коррупционный скандал, который начался 10 ноября после обысков, проведённых Национальным антикоррупционным бюро Украины (НАБУ) в офисах «Энергоатома» и у Миндича. Следователи заявили, что расследуют схемы отмывания средств и незаконного обогащения. Кому и для чего нужен этот скандал, aif.ru рассказал экс-депутат Верховной рады Владимир Олейник.;11:03, 16 ноября 2025;https://resizer.mail.ru/p/f1307d00-df3b-5d88-8d30-854144a6d792/AQAGtGwgdaq_8tZDWEJWoUoDoL8DvEo3oh3PdVwJsKZ4VaF1zyT280YNX72yb85bXnYZoFFUo0OXf0VBwOF57BNqsAs.png;https://news.mail.ru/politics/68728496/
news.mail.ru;ARTICLE (5);В Аргентине россиянка задержала преступника, сбив его с мотоцикла;Происшествия ◯ Life.ru (https://life.ru) ◯ В Аргентине россиянка задержала преступника, сбив его с мотоцикла. Видео © X / Massimo.;11:02, 16 ноября 2025;https://resizer.mail.ru/p/27497218-28f7-5f73-9c23-cc6f4652c443/AQAGGsxazGa7r6BCbX1ErOS39DplqTjk3HGVmKpoCA1xqKTOKTg0KcnXkfjwQnfRJL8c4xK4bF_vMBcErYjMdDBQCKU.png;https://news.mail.ru/incident/68728484/
news.mail.ru;ARTICLE (5);Во Франции предложили направлять замороженные активы РФ на покупку оружия;Политика ◯ Life.ru (https://life.ru) ◯ Министр-делегат по европейским делам при МИД Франции Бенжамен Аддад предложил использовать замороженные в Европе активы России для закупок европейского вооружения. Его заявление прозвучало в эфире телеканала LCI.;11:00, 16 ноября 2025;https://resizer.mail.ru/p/614fa7a2-f31b-5f0f-ac8c-c37f1977a1f5/AQAGskk2bIJ3sMUdr0C0ljKE8vUYYyc8mOrwT_zPky-gAVA4oanQLXQ5tFRn5mnG-tuAiob0V75lcHbtoCnGnI2QQfc.jpg;https://news.mail.ru/politics/68728465/
news.mail.ru;ARTICLE (6);Слуцкий предложил ввести дополнительный отпуск для предпенсионеров;Общество ◯ Аргументы и факты (https://aif.ru/) ◯ Депутаты ЛДПР во главе с Леонидом Слуцким подготовили законопроект, предусматривающий введение дополнительного оплачиваемого отпуска для работников предпенсионного возраста и трудящихся пенсионеров. Об этом пишет ТАСС.;11:00, 16 ноября 2025;https://resizer.mail.ru/p/2ace83cc-e668-5a79-b026-b9294150513f/AQAGuDabrQ0mutJc3S5c4aPGAEItodnsq3njb86iSlcqXmqn4WnvmFof3sfQUEnTWHxWRMhW3zKciOhAgNKHKRas-OA.png;https://news.mail.ru/society/68728462/
news.mail.ru;ARTICLE (6);Украинская молодежь бежит из ВСУ: заключившие контракт всё чаще оставляют позиции;СВО ◯ Комсомольская правда (https://www.kp.ru) ◯ Молодежь призывного возраста на Украине не спешит отдавать жизнь за страну. Солдаты возрастом от 18 до 24 лет, служащие по контракту, массово оставляют позиции. Такие случаи замечены в Сумской области. Об этом рассказали в силовых структурах РФ, цитирует ТАСС.;10:53, 16 ноября 2025;https://resizer.mail.ru/p/de54f7a5-cdb0-5388-85e8-e243771ab728/AQAGmsi-9orLhI5GZxO5gUrYSuWcr2xO-sd9YrgRKStYxfM3GoVO95F15dwV_b3IxciZcgiBFqGDvImOM47BVfv7MLY.jpg;https://news.mail.ru/svo/68728444/
news.mail.ru;ARTICLE (6);В ходе беспорядков на марше «Поколения Z» в Мехико пострадали 100 полицейских;Политика ◯ Life.ru (https://life.ru) ◯ В столице Мексики в субботу произошли массовые столкновения между правоохранителями и участниками антиправительственных выступлений, организованных движением «Поколение Z». По официальным данным, в результате инцидента травмы различной степени тяжести получили не менее 100 сотрудников полиции.;10:51, 16 ноября 2025;https://resizer.mail.ru/p/6958d23d-fae7-5887-bc2a-e8cd97e2c521/AQAGamd6lySLj0TqKqPr7hqfD0fCufw7CIAF_GNyzxqWMTv0D_KLMaDxfMekSmJy6HG2pdrEozCOjVf04T5t6LwPEBM.jpg;https://news.mail.ru/politics/68728439/
news.mail.ru;ARTICLE (6);Власти Венесуэлы сообщили об обрушении трёх опор ЛЭП из-за саботажа;Происшествия ◯ Аргументы и факты (https://aif.ru/) ◯ Три опоры линии электропередачи обрушились в венесуэльском штате Ансоатеги в результате саботажа, сообщило министерство энергетики Венесуэлы.;10:50, 16 ноября 2025;https://resizer.mail.ru/p/35acfa54-be13-5279-95a6-dc6c59a4d1f0/AQAGBknTZF85G6lFDDRHe6ZIUiFnGu-Kh1CnlNs_yitJfQJoxhAd-pmaOasKXhHWYDius4p4H-w-NG9j1dAzjqIYbh8.png;https://news.mail.ru/incident/68728434/
news.mail.ru;ARTICLE (6);Летящая смерть: дроноводы объявили месть за казнь священника и мирных;Общество ◯ Аргументы и факты (https://aif.ru/) ◯ В зоне специальной военной операции каждый день приносит новые свидетельства чудовищных преступлений со стороны украинских боевиков. То, что еще недавно казалось немыслимым нарушением всех моральных и юридических норм, сегодня стало обычным делом для Вооруженных сил Украины (ВСУ). Ярчайшим примером бесчеловечности стала недавняя трагедия под Константиновкой в ДНР, где боевики ВСУ убили дронами семьи священника и прихожан храма.;10:49, 16 ноября 2025;https://resizer.mail.ru/p/41bf5e88-404d-55c8-aa0e-1c8201889a60/AQAGP-Ayxav0Fz64NoY64iy64P3yE5eJddhdsqCR85dtuHayPaj-SNEtgN01flFgg5DyeDKsIQhcrYmgNS2d97vhn4E.png;https://news.mail.ru/society/68728428/
news.mail.ru;ARTICLE (6);В Улан-Удэ возник пожар в многоэтажке, трое детей отравились угарным газом;Происшествия ◯ Комсомольская правда (https://www.kp.ru) ◯ В Улан-Удэ трое детей попали в больницу с отравлением угарным газом из-за пожара в многоквартирном доме. Об этом информирует региональное МЧС. Как сообщает ведомство, в ночь на 16 ноября загорелась квартира на проспекте Строителей. Пожар был ликвидирован на площади 10 кв. м.;10:48, 16 ноября 2025;https://resizer.mail.ru/p/def3bbee-5926-572a-ab6e-8571ef8705e0/AQAGC5vxZayqf0B4wM7wftY4FgeHrj0P_eSHGovc_LcHsq8vEB6xpLTEtzG5y_Kngg0HhfwvD2BNEEjxiK9RWBkGMw8.jpg;https://news.mail.ru/incident/68728427/
news.mail.ru;ARTICLE (6);В столкновениях с молодежью в Мехико пострадали более 100 полицейских;Происшествия ◯ © РИА Новости (https://ria.ru/) ◯ В столкновениях с молодежью в центре Мехико пострадали более 100 полицейских. Более 100 сотрудников правопорядка пострадали при столкновениях на молодежном антиправительственном марше в центре Мехико, сообщил на пресс-конференции министр общественной безопасности столицы Пабло Васкес Камачо.;10:46, 16 ноября 2025;https://resizer.mail.ru/p/27e68104-e3c6-53d8-ad6c-751b842d1dbe/AQAGaj5tbkKFxDz1HhUYWpQRttcFHsMbnactvzASkisHth1lRxapT2kkTc7c0CwMTWutzJmGzCD_i6ggV4A3fyheJbU.jpg;https://news.mail.ru/incident/68728366/
news.mail.ru;ARTICLE (6);В Киеве и ряде областей Украины объявили воздушную тревогу;СВО ◯ © РИА Новости (https://ria.ru/) ◯ В Киеве и девяти областях Украины объявили воздушную тревогу. Воздушная тревога объявлена в Киеве, а также Киевской, Черкасской, Полтавской, Кировоградской, Николаевской, Днепропетровской, Харьковской, Сумской и Черниговской областях Украины, свидетельствуют данные онлайн-карты украинского министерства цифровой трансформации.;10:43, 16 ноября 2025;https://resizer.mail.ru/p/6cdeabc9-a250-5c52-8587-f63271d4c7e3/AQAGl1CTP_QqyHeoiolms7zpz3MOUV8Mij7rPpFfqxf32x_xwD241WP5YNfyiqATqifBayhMbX64OQqvdWlMXBp-A40.jpg;https://news.mail.ru/svo/68728300/
news.mail.ru;ARTICLE (6);В Австралии гоночный автомобиль врезался в толпу зрителей, есть пострадавшие;Происшествия ◯ Life.ru (https://life.ru) ◯ В регионе Новый Южный Уэльс в Австралии гоночный автомобиль, участвовавший в соревнованиях, врезался в толпу зрителей. По данным телеканала 7News, в результате инцидента пострадали девять человек, один из пострадавших находится в критическом состоянии.;10:42, 16 ноября 2025;https://resizer.mail.ru/p/15bf9b1c-f7ba-5c68-b793-c8f0baea45fb/AQAGAut15ot0hsuBj_rSC3u5c-EZLlkjpB-dtSlXLm8T-OlBLbjRIiYG9LZBmCiREKWYdjLIX7-u5JuJom3kk3LgQQg.png;https://news.mail.ru/incident/68728412/
news.mail.ru;ARTICLE (6);Роспотребнадзор сообщил, по каким признакам можно распознать герпес;Общество ◯ Life.ru (https://life.ru) ◯ По информации Роспотребнадзора, симптомы герпеса проявляются через 2−12 дней после заражения: сначала в месте проникновения вируса возникают зуд, жжение, онемение и покраснение, затем появляются сгруппированные пузырьки, наполненные жидкостью. Когда они вскрываются, на их месте появляются мелкие эрозии, которые вскоре заживают. Об этом пишет РИА «Новости».;10:39, 16 ноября 2025;https://resizer.mail.ru/p/c20f8898-ffcf-576b-a06b-1cb9b66e172c/AQAGYh0Y5WlSOC_CjdCLwXFjl7EUGcGj0qnAUW1LIBT5yB4M1zrcnHSVsLf7_-r60GIO0yl4zt9n_81tDtIpjHqkbVE.jpg;https://news.mail.ru/society/68728404/
news.mail.ru;ARTICLE (6);В Литве рассказали, как страна будет бороться с РФ в случае конфликта: что готовы применить;Политика ◯ Комсомольская правда (https://www.kp.ru) ◯ Литовская армия переживает не лучшие времена. Вооруженные силы страны не готовы к гипотетическому конфликту с иностранными государствами. В случае войны с Россией Литва будет вынуждена бороться с помощью коктейлей Молотова. Так заявил командующий армией Раймундас Вайкшнорас в эфире LRT.;10:38, 16 ноября 2025;https://resizer.mail.ru/p/b39a41f3-5407-5df4-b483-7b67e4404688/AQAGdyrimCH8OwDAPndSEnzzZ247dOeRldXakN9RItkV8YTYZNMf4lVb7KdF_C9IBIWrj3xldMRpc33_dKEuuGxuwGE.jpg;https://news.mail.ru/politics/68728400/
news.mail.ru;ARTICLE (6);Буферная зона по Днепру и Сумам: офицер Иванников о переломе в СВО;Общество ◯ Аргументы и факты (https://aif.ru/) ◯ Ситуация на фронте приобретает стратегический характер, открывая для российских войск новые оперативные возможности. Как сообщил в эксклюзивном интервью aif.ru советник Российской академии ракетных и артиллерийских наук, кандидат исторических наук, подполковник запаса Олег Иванников, продвижение в районе Гуляйполя кардинально меняет расстановку сил.;10:37, 16 ноября 2025;https://resizer.mail.ru/p/bdec162a-8f72-532d-a2d9-b6ec433e725c/AQAG642sV0FH5umEvXzZzem0fIoOBGWGmDhlx1bS-NDTnILHRZU8tP9GrNhJ8FIm8C8I43PbuGPTNyfmd27Wp5rzLBM.png;https://news.mail.ru/society/68728392/
news.mail.ru;ARTICLE (6);Катастрофа ВСУ: российские бойцы бьют рекорды по прорыву в Запорожье;Общество ◯ Аргументы и факты (https://aif.ru/) ◯ Российские военные успешно продвигаются сразу в нескольких направлениях в Запорожской области. ВС РФ берут под свой контроль поселок за поселком и стремительно прорываются к ключевому для украинской армии населенному пункту — городу Запорожье.;10:33, 16 ноября 2025;https://resizer.mail.ru/p/bf35a5fa-1db7-563e-91ae-1ac2c0bdab5b/AQAGUvC4SauDuu7xrQ9V3BPdm-0Nfgunp2tjcdSoSk8bCWGIbGuA__Hd5oep9MkiUjbbVCMr1XkEpsJ2Yo-8pWe3KjY.png;https://news.mail.ru/society/68728384/
news.mail.ru;ARTICLE (6);Экс-премьер Украины Азаров: США активно ищут замену Зеленскому;Политика ◯ Аргументы и факты (https://aif.ru/) ◯ Азаров подчеркнул, что на Украине нет политиков, которые могли бы обеспечить нормальное развитие страны. Американские власти подбирают замену Владимиру Зеленскому, приглашая в Вашингтон других представителей киевского режима, бывший премьер-министр Украины Николай Азаров.;10:29, 16 ноября 2025;https://resizer.mail.ru/p/b2fecd8d-ad0c-59ab-aca7-dcdbb363779f/AQAGYnr5yygb9muF-WuQfeob1YekrHagyagBHiqWFj1hdvUxCbL-cSqI5QixBbvqK3HDjz3FoB_ZRAg0rmmROlxyKu8.png;https://news.mail.ru/politics/68728367/
news.mail.ru;ARTICLE (6);ВСУ атаковали ряд жилых домов в Волгограде: три человека пострадали, есть разрушения зданий;Происшествия ◯ Комсомольская правда (https://www.kp.ru) ◯ В Волгограде в результате удара БПЛА ВСУ пострадали несколько многоквартирных домов. У них повреждены фасады, остекление и придомовая территория. Об этом сообщил губернатор области Андрей Бочаров.;10:28, 16 ноября 2025;https://resizer.mail.ru/p/8b6a1501-15c3-50ba-a1bb-dfee50543c07/AQAGoYICduwGGzgjB-P3R4rODi9AoEnxtJC5DfNj5QiEpzvrY8BhCU8Smuti-mDHIPX16VfgcuXU4gSCprN8GRaC8rg.jpg;https://news.mail.ru/incident/68728364/
news.mail.ru;ARTICLE (6);Глава МИД Фидан: украинский конфликт стоит Европе €1 трлн совокупных расходов;Политика ◯ Комсомольская правда (https://www.kp.ru) ◯ Европейские лидеры потратили колоссальную сумму на поддержку Украины. Политические и экономические последствия для ЕС ощутимы. Турецкий министр иностранных дел Хакан Фидан отметил, что ограничения Евросоюза против РФ оказали влияние на европейцев. Глава МИД заявил, что украинский конфликт обходится Европе в 1 триллион евро, цитирует телеканал A Haber.;10:25, 16 ноября 2025;https://resizer.mail.ru/p/eabc67ed-9fd4-501c-9bd4-eb3c7c48d022/AQAGSPfqqFLS4aTAhTRZwx9k1ddcAc7IdJREcmZvpl8z04BbgSAW5BwYvp9FyViINvdgoo1VrnsC06jf5LpqKogFoYQ.jpg;https://news.mail.ru/politics/68728356/
news.mail.ru;ARTICLE (6);Орбан заявил о возможном скором завершении конфликта на Украине;Политика ◯ Life.ru (https://life.ru) ◯ По мнению премьер-министра Венгрии Виктора Орбана, конфликт на Украине может завершиться в скором времени. Об этом он заявил в интервью гендиректору германской медиагруппы Axel Springer Матиасу Депфнеру на платформе YouTube.;10:23, 16 ноября 2025;https://resizer.mail.ru/p/472214f5-d09d-5b70-83f2-0abf860f1701/AQAGocQb0e1l3ci1p1JFUMw0trH0WJuyldtneItiG2cL7QpAHtrifUc1WpA7ChiT5kQqBX99ZA9VJvrOeQZ2E3YE4Ho.jpg;https://news.mail.ru/politics/68728350/
news.mail.ru;ARTICLE (6);Олейник: коррупционный скандал на Украине поможет Трампу выйти на Байдена;Политика ◯ Аргументы и факты (https://aif.ru/) ◯ Коррупционный скандал на Украине нужен Трампу, чтобы выйти на семью Байдена и других лидеров, объяснил aif.ru экс-депутат Верховной рады Владимир Олейник.;10:20, 16 ноября 2025;https://resizer.mail.ru/p/f5cac014-4a27-5f8e-ad8f-0a384bf2d598/AQAGqsB8Gt2i7cG4RSBRHZqju-mVoORH5cxl5wtvjZXalno5m4u9rZdP6nAQBkBwTVBNcLcZakoMbiloLmTyxWKoz2Y.png;https://news.mail.ru/politics/68728341/
news.mail.ru;ARTICLE (6);В воскресенье жителей Москвы и Подмосковья ожидают облачность и гололедица;Общество ◯ Life.ru (https://life.ru) ◯ В Москве температурный фон в дневное время составит от −2 до 0 градусов, тогда как в ночные часы столбики термометров опустятся до отметки −4 градуса. На территории Московской области похолодание окажется более значительным: днём от −4 до +1 градуса, а ночью до −5 градусов.;10:13, 16 ноября 2025;https://resizer.mail.ru/p/b0dc67e3-028d-5b11-9f2b-b847e4e82d30/AQAGMs9UrwAQFfQ6BRB0jrHeMW8MEW8LUjOP1zCWDHoJGfIKTT36G-PQ1RWu1Q6YWTNUs-_HQhmLpGNpDUebnOgBdsY.jpg;https://news.mail.ru/society/68728314/
news.mail.ru;ARTICLE (6);Россиянам напомнили о своевременной оплате налогов: сколько стоит день просрочки;Общество ◯ Комсомольская правда (https://www.kp.ru) ◯ До 1 декабря граждане РФ обязаны оплатить ряд налогов. В их числе взнос за недвижимость, землю и автомобиль. В случае просрочки собственники будут платить пени. Они начисляются в размере одной трехсотой от ключевой ставки Центробанка, пишет РИА Новости.;10:11, 16 ноября 2025;https://resizer.mail.ru/p/4e1a4489-2de8-5732-95a9-729534cc5876/AQAGRiIjulqllpkB704t2BJjSqvxBrrQp-FidO4xgFa5QsMXXe7vmLjLck2HHuB134vrwrtmc-wrx3AZdmKqsQxNlZ0.jpg;https://news.mail.ru/society/68728306/
news.mail.ru;ARTICLE (7);Иванников: боевики ВСУ превратили мирных граждан в мишени для тренировок;Общество ◯ Аргументы и факты (https://aif.ru/) ◯ Боевики ВСУ превращают мирных жителей территорий у ЛБС в живые мишени для тренировки, рассказал aif.ru советник Российской академии ракетных и артиллерийских наук, кандидат исторических наук, подполковник запаса Олег Иванников.;10:08, 16 ноября 2025;https://resizer.mail.ru/p/42ec4be0-70a3-59fd-9518-4587c6651b58/AQAGgG92MmKxoSRG9whPTaq3GKKGY0uewSVsOjbZTcEWlmXdlOMNlwD3SLCwFJq92heyoA85OcMQHxb6-brvxyXSw_Q.png;https://news.mail.ru/society/68728294/
news.mail.ru;ARTICLE (7);Попытка спрятаться: Брижит Макрон напугала французов странным поведением;Политика ◯ Аргументы и факты (https://aif.ru/) ◯ Появление Брижит Макрон на траурной церемонии в память о жертвах терактов 13 ноября в Париже вызвало бурное обсуждение во французских и международных СМИ.;10:04, 16 ноября 2025;https://resizer.mail.ru/p/c2f329d8-318c-5a48-817c-b91bf438656e/AQAGB5m3ZGb1Ayne3loZZKhXvM_x94_Ao1zvcO7q0EaHWFIpZPYzQpGLaNtgbSYqXeqGjJ5nbqP1GZx1VFrk2ky9moY.png;https://news.mail.ru/politics/68728274/
news.mail.ru;ARTICLE (7);Силы ПВО отразили атаку БПЛА в четырех районах Ростовской области;Происшествия ◯ Аргументы и факты (https://aif.ru/) ◯ Губернатор Ростовской области Юрий Слюсарь сообщил, что ночью над северными районами региона была успешно отражена масштабная атака беспилотников. По его словам, системы противовоздушной обороны и средства радиоэлектронной борьбы сработали в нескольких муниципалитетах.;10:04, 16 ноября 2025;https://resizer.mail.ru/p/577688a8-2b5f-5965-8031-ee30c464402b/AQAGaJPe3b2_G8r1WG5VMoh0FZK8dXpHKKMNnS77-5qHqYMenE7pEtkVhhADMHqA98TlbPml4xRa-A89Pfm3CqSF8Pg.png;https://news.mail.ru/incident/68728273/
news.mail.ru;ARTICLE (7);Мошенники внедрили использование геоданных в схемы дистанционных хищений;Общество ◯ Life.ru (https://life.ru) ◯ «Зарегистрированы факты дистанционных хищений денежных средств, при которых злоумышленники, используя доверительные отношения, установленные на сайтах знакомств, получали актуальные геоданные жертвы», — предупредили в ведомстве.;10:03, 16 ноября 2025;https://resizer.mail.ru/p/caed4a50-3ed7-5638-8fb3-5c2dc1edff39/AQAGDav2v43Rg0qY2yEGYOEkQJaP4ZIiTRHd-cMUmJovu9a2izMkztafp0UtVLczbADpxHNOSGWwYbsJrxM5AqH1i2g.png;https://news.mail.ru/society/68728271/
news.mail.ru;ARTICLE (7);В четырех российских аэропортах приостановлен прием и выпуск рейсов;Общество ◯ Комсомольская правда (https://www.kp.ru) ◯ В России остановили работу четыре аэропорта. Временные ограничения введены, в том числе, в воздушных гаванях Уфы и Оренбурга. Они действуют с 05 утра по Москве. Такие данные опубликовала Росавиация.;10:01, 16 ноября 2025;https://resizer.mail.ru/p/142d9edd-1ead-5e87-be11-11908bd47b0e/AQAG3ZVv66OPf4mmmIH-Hjr38Yu0M1xKTVQhxhNnz3aj9vWzIj0xiAoZdPanNClQ-7-cMVYdb8xuCq991KIdR494v18.jpg;https://news.mail.ru/society/68728259/
news.mail.ru;ARTICLE (7);В России могут ввести отпуск для предпенсионеров и пенсионеров: что известно;Общество ◯ Комсомольская правда (https://www.kp.ru) ◯ Работающим пенсионерам и гражданам предпенсионного возраста может быть предоставлен дополнительный оплачиваемый отпуск — 5 дней в год. С подобной законодательной инициативой выступила группа депутатов от ЛДПР во главе с Леонидом Слуцким. Документ, направленный в Правительство на заключение, имеется в распоряжении ТАСС.;10:01, 16 ноября 2025;https://resizer.mail.ru/p/9c39c074-1139-5af2-bce1-8698d4f447ee/AQAGGBuKD42wR-8hrv8zC7-SWwIX5Dv_2LorVXnDZBwV2KtgdKxOUPzz-WMYoAXVGz9S4zIB6StwbSsh-TAJupewaR8.jpg;https://news.mail.ru/society/68728258/
news.mail.ru;ARTICLE (7);Политолог Соскин: беженцев с Украины начнут насильно возвращать на родину;Политика ◯ Аргументы и факты (https://aif.ru/) ◯ Беженцев с Украины начнут принудительно возвращать на родину из Европы и США, заявил экс-советник Леонида Кучмы Олег Соскин.;09:58, 16 ноября 2025;https://resizer.mail.ru/p/da94db88-e98d-5761-9a9b-6c74c26c8465/AQAGv7U83rjN-i0gKzDZCX6ZgLc8KkFsrzUVujfyytjzNE3RUlhpZnYb8UVcxPfdoQC6ZxW4MMv60Lo9mIXmT9PeV_8.png;https://news.mail.ru/politics/68728235/
news.mail.ru;ARTICLE (7);Уведомления об уплате налогов перестали видеть жители Новосибирска;Общество ◯ Om1 Новосибирск (https://www.nsk.om1.ru) ◯ В УФНС по Новосибирской области напомнили о необходимости оплатить имущественные налоги до 1 декабря. До 1 декабря у жителей Новосибирской области осталось две недели для уплаты имущественных налогов — транспортного, земельного и налога на имущество, после чего начнется начисление пени и штрафов, сообщает пресс-служба УФНС по региону.;09:55, 16 ноября 2025;https://resizer.mail.ru/p/bc5785e1-1851-5571-a460-f9c4ca089c8f/AQAGCGTrqrAMX3odfqVOgmoMRw_oMj6VCGYFhjt2noWGfja1wVtUGLWDkfzAP_YkIYbuOhOpDJp8Kmx1eer28XB00_E.jpg;https://news.mail.ru/society/68728160/
news.mail.ru;ARTICLE (7);Хоккеисты «Сибири» проиграли в первом матче после отставки главного тренера;Общество ◯ Коммерсантъ (https://kommersant.ru) ◯ Хоккейная «Сибирь» не смогла набрать очки в первом матче после отставки главного тренера Вячеслава Буцаева. в Новосибирске она принимала московское «Динамо». Хозяева повели в счете уже на второй минуте после дальнего броска Тимура Ахиярова, но сохранить преимущество в дальнейшем не сумели. Динамовцы победили со счетом 3:2 (вторая шайба новосибирцев на счету Скотта Уилсона). Поражение стало для «Сибири» 12-м подряд, что является повторением антирекорда сезона 2008/2009.;09:54, 16 ноября 2025;https://resizer.mail.ru/p/21b281ab-cb1e-50e2-b1b2-779dae53c2a4/AQAGxVYITN-WxYqCSldu0PmthwjJcWLeCgRo7JjF5No9ndsJAOs9DHNTb8c3RwkYNC7i5ywrvziC-kVGveAyKDJkJjA.jpg;https://news.mail.ru/society/68728217/
news.mail.ru;ARTICLE (7);Западное общество меняет отношение к украинцам: в Киеве назвали дальнейшие шаги Европы и США;Политика ◯ Комсомольская правда (https://www.kp.ru) ◯ Граждан Украины вскоре депортируют из США и стран Европы обратно на родину. Это связано с ухудшением отношения к жителям на Западе. Так высказался бывший советник экс-президента Украины Олег Соскин в эфире YouTube.;09:54, 16 ноября 2025;https://resizer.mail.ru/p/e8365fdb-cf7d-50b3-9a04-e0c686f4d573/AQAGZQFLhMUpBYKOwZZcyiKNNimX1KRnIrsgVsmcRrypB3t93xK94B-rwJSQ2aNmxBBrYjEHbS-PILyGJkODSApu5F8.jpg;https://news.mail.ru/politics/68728226/
news.mail.ru;ARTICLE (7);Орбан выразил мнение, что украинский конфликт может скоро завершиться;Политика ◯ RT на русском (https://russian.rt.com) ◯ Премьер-министр Венгрии Виктор Орбан выразил мнение, что украинский конфликт может скоро завершиться. Об этом он сказал в интервью гендиректору германской медиагруппы Axel Springer Матиасу Депфнеру на YouTube. «Думаю, что мы очень близки к миру», — предположил Орбан.;09:53, 16 ноября 2025;https://resizer.mail.ru/p/3f204524-edad-5c27-baa0-5a2878552e8c/AQAGhqzouH_Lo5mgrPSnc5LZaCeLAQXaQOtwmyfLGiVUb_MdfUxY0sZzeb4ieUDieyb45oUm2__tWpLbpiYJ5JIOLrY.jpg;https://news.mail.ru/politics/68728194/
news.mail.ru;ARTICLE (7);В Новосибирске выставили на продажу памятник Ленину за 454 000 рублей;Общество ◯ Сиб.фм (https://sib.fm/) ◯ Памятник Ленину продают в Новосибирске. В Новосибирске появилось объявление о продаже памятника Ленину. На это обратил внимание корреспондент Сиб.фм. Фигура выполнена из алюминиевого сплава, высота около двух метров, а вес оценивается в 50−60 килограммов. Памятник находится в б/у состоянии. Стоимость составляет 454000 рублей.;09:52, 16 ноября 2025;https://resizer.mail.ru/p/31825bc1-e349-5859-b739-74e9103d53a4/AQAGUt3e9UCzxzT4SmhfOP99buFNP2Xj2_iXBecpbCG523sxu-dFTLdkjdz4FheH8fi98CRNbrpM-wWLtaLrKrxIl0Y.jpg;https://news.mail.ru/society/68727492/
